OBJECTID,MESH,Latitude,Longitude,Reference,cs137_inve,landuse_co
59664,5640_1313_1_2,37.42604200000,140.41718800000,2011/7/2,185598.84380000000,70
59689,5640_1315_1_2,37.42604200000,140.44218800000,2011/7/2,162521.26560000000,20
59691,5640_1315_1_4,37.42812500000,140.44218800000,2011/7/2,170263.04690000000,20
59692,5640_1315_2_3,37.42812500000,140.44531300000,2011/7/2,161020.32810000000,20
59697,5640_1315_4_1,37.43020800000,140.44531300000,2011/7/2,165150.82810000000,20
59698,5640_1315_4_2,37.43020800000,140.44843800000,2011/7/2,161905.62500000000,20
59700,5640_1317_3_3,37.43229200000,140.46406300000,2011/7/2,99726.10938000000,50
59787,5640_1325_2_4,37.43645800000,140.44843800000,2011/7/2,161693.39060000000,50
59795,5640_1325_4_4,37.44062500000,140.44843800000,2011/7/2,157173.01560000000,50
59796,5640_1326_2_3,37.43645800000,140.45781300000,2011/7/2,122765.20310000000,50
59798,5640_1326_3_1,37.43854200000,140.45156300000,2011/7/2,151975.87500000000,50
59799,5640_1326_3_2,37.43854200000,140.45468800000,2011/7/2,143280.32810000000,50
59800,5640_1326_3_3,37.44062500000,140.45156300000,2011/7/2,152653.07810000000,50
59801,5640_1326_3_4,37.44062500000,140.45468800000,2011/7/2,144029.10940000000,50
59802,5640_1326_4_1,37.43854200000,140.45781300000,2011/7/2,125673.62500000000,50
59803,5640_1326_4_2,37.43854200000,140.46093800000,2011/7/2,112962.22660000000,50
59805,5640_1326_4_4,37.44062500000,140.46093800000,2011/7/2,113743.68750000000,50
59806,5640_1327_1_1,37.43437500000,140.46406300000,2011/7/2,103730.63280000000,50
59808,5640_1327_1_3,37.43645800000,140.46406300000,2011/7/2,102962.79690000000,50
59809,5640_1327_1_4,37.43645800000,140.46718800000,2011/7/2,100675.15630000000,50
59811,5640_1327_2_3,37.43645800000,140.47031300000,2011/7/2,96514.57813000000,50
59814,5640_1327_3_3,37.44062500000,140.46406300000,2011/7/2,103214.50780000000,50
59816,5640_1327_4_3,37.44062500000,140.47031300000,2011/7/2,102575.51560000000,50
59892,5640_1334_3_4,37.44895800000,140.42968800000,2011/7/2,191137.31250000000,50
59893,5640_1334_4_1,37.44687500000,140.43281300000,2011/7/2,181525.18750000000,50
59895,5640_1334_4_3,37.44895800000,140.43281300000,2011/7/2,181835.46880000000,50
59896,5640_1334_4_4,37.44895800000,140.43593800000,2011/7/2,176302.70310000000,50
59907,5640_1335_3_3,37.44895800000,140.43906300000,2011/7/2,172197.85940000000,50
59914,5640_1336_1_2,37.44270800000,140.45468800000,2011/7/2,144703.01560000000,50
59916,5640_1336_1_4,37.44479200000,140.45468800000,2011/7/2,148380.45310000000,50
59918,5640_1336_2_2,37.44270800000,140.46093800000,2011/7/2,114709.30470000000,50
59919,5640_1336_2_3,37.44479200000,140.45781300000,2011/7/2,133824.25000000000,50
59922,5640_1336_3_2,37.44687500000,140.45468800000,2011/7/2,151749.10940000000,50
59925,5640_1336_4_1,37.44687500000,140.45781300000,2011/7/2,137670.56250000000,50
59926,5640_1336_4_2,37.44687500000,140.46093800000,2011/7/2,123450.28910000000,50
59929,5640_1337_1_1,37.44270800000,140.46406300000,2011/7/2,104233.80470000000,50
59930,5640_1337_1_2,37.44270800000,140.46718800000,2011/7/2,103490.90630000000,50
59932,5640_1337_1_4,37.44479200000,140.46718800000,2011/7/2,108351.10940000000,50
59934,5640_1337_2_3,37.44479200000,140.47031300000,2011/7/2,110636.29690000000,50
59935,5640_1337_2_4,37.44479200000,140.47343800000,2011/7/2,109352.55470000000,50
59936,5640_1337_3_1,37.44687500000,140.46406300000,2011/7/2,113385.94530000000,50
59938,5640_1337_3_3,37.44895800000,140.46406300000,2011/7/2,116029.92190000000,50
59939,5640_1337_3_4,37.44895800000,140.46718800000,2011/7/2,114555.32810000000,50
59940,5640_1337_4_1,37.44687500000,140.47031300000,2011/7/2,116162.39840000000,50
57161,5640_1015_2_3,37.42812500000,140.07031300000,2011/7/2,0.00000000000,10
59663,5640_1313_1_1,37.42604200000,140.41406300000,2011/7/2,189463.48440000000,10
59672,5640_1313_3_2,37.43020800000,140.41718800000,2011/7/2,195869.89060000000,10
59676,5640_1313_4_2,37.43020800000,140.42343800000,2011/7/2,191045.95310000000,10
59683,5640_1314_3_3,37.43229200000,140.42656300000,2011/7/2,185356.15630000000,10
59667,5640_1313_2_1,37.42604200000,140.42031300000,2011/7/2,189328.68750000000,10
59680,5640_1314_2_4,37.42812500000,140.43593800000,2011/7/2,166721.25000000000,10
59636,5640_1311_2_2,37.42604200000,140.39843800000,2011/7/2,174399.17190000000,20
59647,5640_1312_1_1,37.42604200000,140.40156300000,2011/7/2,176813.00000000000,20
57284,5640_1107_4_4,37.42395800000,140.22343800000,2011/7/2,82109.17969000000,10
58184,5640_1200_4_3,37.42395800000,140.25781300000,2011/7/2,98277.53906000000,10
58383,5640_1213_2_2,37.42604200000,140.29843800000,2011/7/2,127895.86720000000,50
58385,5640_1213_2_4,37.42812500000,140.29843800000,2011/7/2,128267.81250000000,50
58394,5640_1214_1_1,37.42604200000,140.30156300000,2011/7/2,129681.71090000000,50
58244,5640_1204_3_3,37.42395800000,140.30156300000,2011/7/2,127445.05470000000,70
58264,5640_1205_4_3,37.42395800000,140.32031300000,2011/7/2,153242.32810000000,50
59577,5640_1301_4_3,37.42395800000,140.39531300000,2011/7/2,168334.39060000000,20
59606,5640_1303_3_4,37.42395800000,140.41718800000,2011/7/2,192157.25000000000,70
59610,5640_1303_4_4,37.42395800000,140.42343800000,2011/7/2,189159.65630000000,20
59668,5640_1313_2_2,37.42604200000,140.42343800000,2011/7/2,188988.90630000000,20
59669,5640_1313_2_3,37.42812500000,140.42031300000,2011/7/2,189779.62500000000,20
57139,5640_1005_3_4,37.42395800000,140.06718800000,2011/7/2,0.00000000000,10
58185,5640_1200_4_4,37.42395800000,140.26093800000,2011/7/2,98381.43750000000,20
58197,5640_1201_3_4,37.42395800000,140.26718800000,2011/7/2,100857.90630000000,50
59578,5640_1301_4_4,37.42395800000,140.39843800000,2011/7/2,166768.42190000000,10
59589,5640_1302_3_3,37.42395800000,140.40156300000,2011/7/2,171718.28130000000,10
59590,5640_1302_3_4,37.42395800000,140.40468800000,2011/7/2,177607.57810000000,10
59593,5640_1302_4_3,37.42395800000,140.40781300000,2011/7/2,182308.76560000000,10
59594,5640_1302_4_4,37.42395800000,140.41093800000,2011/7/2,187157.89060000000,10
59648,5640_1312_1_2,37.42604200000,140.40468800000,2011/7/2,180612.31250000000,10
59651,5640_1312_2_1,37.42604200000,140.40781300000,2011/7/2,184336.60940000000,10
59652,5640_1312_2_2,37.42604200000,140.41093800000,2011/7/2,187742.07810000000,10
57282,5640_1107_4_2,37.42187500000,140.22343800000,2011/7/2,84880.45313000000,20
59571,5640_1301_3_1,37.42187500000,140.38906300000,2011/7/2,175926.39060000000,100
59592,5640_1302_4_2,37.42187500000,140.41093800000,2011/7/2,186219.42190000000,100
59604,5640_1303_3_2,37.42187500000,140.41718800000,2011/7/2,195568.56250000000,92
59608,5640_1303_4_2,37.42187500000,140.42343800000,2011/7/2,190182.42190000000,50
59609,5640_1303_4_3,37.42395800000,140.42031300000,2011/7/2,190215.12500000000,50
57186,5640_1101_4_2,37.42187500000,140.14843800000,2011/7/2,23348.37500000000,20
57197,5640_1102_3_1,37.42187500000,140.15156300000,2011/7/2,22915.13477000000,20
58182,5640_1200_4_1,37.42187500000,140.25781300000,2011/7/2,97010.71094000000,10
58247,5640_1204_4_2,37.42187500000,140.31093800000,2011/7/2,130525.70310000000,100
58274,5640_1206_3_1,37.42187500000,140.32656300000,2011/7/2,167851.28130000000,70
58276,5640_1206_3_3,37.42395800000,140.32656300000,2011/7/2,168717.81250000000,70
57179,5640_1101_2_3,37.41979200000,140.14531300000,2011/7/2,20231.25781000000,70
57185,5640_1101_4_1,37.42187500000,140.14531300000,2011/7/2,20798.92383000000,70
58220,5640_1203_1_3,37.41979200000,140.28906300000,2011/7/2,117272.87500000000,70
58230,5640_1203_4_1,37.42187500000,140.29531300000,2011/7/2,121717.04690000000,50
58224,5640_1203_2_3,37.41979200000,140.29531300000,2011/7/2,119043.70310000000,20
58240,5640_1204_2_3,37.41979200000,140.30781300000,2011/7/2,124774.54690000000,10
58269,5640_1206_1_4,37.41979200000,140.32968800000,2011/7/2,171237.43750000000,20
58320,5640_1209_2_3,37.41979200000,140.37031300000,2011/7/2,189908.62500000000,92
59612,5640_1304_1_3,37.41979200000,140.42656300000,2011/7/2,181723.51560000000,92
58173,5640_1200_1_4,37.41979200000,140.25468800000,2011/7/2,99158.74219000000,10
58208,5640_1202_2_3,37.41979200000,140.28281300000,2011/7/2,116406.35160000000,10
58209,5640_1202_2_4,37.41979200000,140.28593800000,2011/7/2,113419.78910000000,50
58256,5640_1205_2_3,37.41979200000,140.32031300000,2011/7/2,149416.25000000000,50
58272,5640_1206_2_3,37.41979200000,140.33281300000,2011/7/2,172373.12500000000,70
59569,5640_1301_2_3,37.41979200000,140.39531300000,2011/7/2,167367.39060000000,92
59601,5640_1303_2_3,37.41979200000,140.42031300000,2011/7/2,190462.54690000000,70
59602,5640_1303_2_4,37.41979200000,140.42343800000,2011/7/2,188947.28130000000,70
59607,5640_1303_4_1,37.42187500000,140.42031300000,2011/7/2,190342.28130000000,70
57144,5640_1006_1_1,37.41770800000,140.07656300000,2011/7/2,0.00000000000,10
57146,5640_1006_1_3,37.41979200000,140.07656300000,2011/7/2,0.00000000000,10
57274,5640_1107_2_2,37.41770800000,140.22343800000,2011/7/2,96597.55469000000,20
57286,5640_1108_1_2,37.41770800000,140.22968800000,2011/7/2,98782.35938000000,60
58188,5640_1201_1_3,37.41979200000,140.26406300000,2011/7/2,98800.83594000000,20
58189,5640_1201_1_4,37.41979200000,140.26718800000,2011/7/2,100202.63280000000,20
58236,5640_1204_1_3,37.41979200000,140.30156300000,2011/7/2,124454.69530000000,70
58237,5640_1204_1_4,37.41979200000,140.30468800000,2011/7/2,126083.60940000000,70
58238,5640_1204_2_1,37.41770800000,140.30781300000,2011/7/2,126810.65630000000,70
58241,5640_1204_2_4,37.41979200000,140.31093800000,2011/7/2,128330.33590000000,70
58243,5640_1204_3_2,37.42187500000,140.30468800000,2011/7/2,127790.65630000000,70
58315,5640_1209_1_2,37.41770800000,140.36718800000,2011/7/2,193491.87500000000,20
59580,5640_1302_1_2,37.41770800000,140.40468800000,2011/7/2,172315.64060000000,10
57145,5640_1006_1_2,37.41770800000,140.07968800000,2011/7/2,0.00000000000,70
57285,5640_1108_1_1,37.41770800000,140.22656300000,2011/7/2,95751.05469000000,50
58187,5640_1201_1_2,37.41770800000,140.26718800000,2011/7/2,101668.18750000000,70
58190,5640_1201_2_1,37.41770800000,140.27031300000,2011/7/2,103205.64060000000,70
58191,5640_1201_2_2,37.41770800000,140.27343800000,2011/7/2,106196.38280000000,70
58193,5640_1201_2_4,37.41979200000,140.27343800000,2011/7/2,108580.02340000000,70
58219,5640_1203_1_2,37.41770800000,140.29218800000,2011/7/2,112673.61720000000,20
58222,5640_1203_2_1,37.41770800000,140.29531300000,2011/7/2,114427.77340000000,20
58223,5640_1203_2_2,37.41770800000,140.29843800000,2011/7/2,117599.87500000000,50
58266,5640_1206_1_1,37.41770800000,140.32656300000,2011/7/2,166793.23440000000,70
58267,5640_1206_1_2,37.41770800000,140.32968800000,2011/7/2,173788.78130000000,20
59579,5640_1302_1_1,37.41770800000,140.40156300000,2011/7/2,168312.79690000000,100
59581,5640_1302_1_3,37.41979200000,140.40156300000,2011/7/2,169911.39060000000,100
58270,5640_1206_2_1,37.41770800000,140.33281300000,2011/7/2,175661.04690000000,10
59584,5640_1302_2_2,37.41770800000,140.41093800000,2011/7/2,183418.60940000000,10
59585,5640_1302_2_3,37.41979200000,140.40781300000,2011/7/2,180234.21880000000,10
59586,5640_1302_2_4,37.41979200000,140.41093800000,2011/7/2,185565.62500000000,10
57147,5640_1006_2_1,37.41770800000,140.08281300000,2011/7/2,0.00000000000,70
59596,5640_1303_1_2,37.41770800000,140.41718800000,2011/7/2,204840.70310000000,10
59598,5640_1303_1_4,37.41979200000,140.41718800000,2011/7/2,189900.90630000000,10
59599,5640_1303_2_1,37.41770800000,140.42031300000,2011/7/2,193700.34380000000,10
59600,5640_1303_2_2,37.41770800000,140.42343800000,2011/7/2,193175.23440000000,20
57154,5640_1008_2_1,37.41770800000,140.10781300000,2011/7/2,0.00000000000,110
57317,5640_1110_2_2,37.42604200000,140.13593800000,2011/7/2,0.00000000000,110
59614,5640_1304_2_2,37.41770800000,140.43593800000,2011/7/2,129789.37500000000,70
58186,5640_1201_1_1,37.41770800000,140.26406300000,2011/7/2,101121.32030000000,50
59611,5640_1304_1_2,37.41770800000,140.42968800000,2011/7/2,160471.31250000000,50
59613,5640_1304_2_1,37.41770800000,140.43281300000,2011/7/2,139692.73440000000,50
57114,5640_0461_4_3,37.39062500000,140.52031300000,2011/7/2,38555.29688000000,20
57122,5640_0462_3_1,37.38854200000,140.52656300000,2011/7/2,36939.17578000000,10
57099,5640_0460_1_3,37.38645800000,140.50156300000,2011/7/2,52043.42969000000,20
57100,5640_0460_1_4,37.38645800000,140.50468800000,2011/7/2,47141.57031000000,10
57107,5640_0461_1_4,37.38645800000,140.51718800000,2011/7/2,40930.22266000000,10
57110,5640_0461_2_3,37.38645800000,140.52031300000,2011/7/2,38991.22266000000,10
57118,5640_0462_1_3,37.38645800000,140.52656300000,2011/7/2,36970.45313000000,10
57123,5640_0462_3_2,37.38854200000,140.52968800000,2011/7/2,37183.48828000000,50
57119,5640_0462_1_4,37.38645800000,140.52968800000,2011/7/2,37537.46094000000,10
57104,5640_0461_1_1,37.38437500000,140.51406300000,2011/7/2,42700.78125000000,50
57105,5640_0461_1_2,37.38437500000,140.51718800000,2011/7/2,41477.76953000000,10
57109,5640_0461_2_2,37.38437500000,140.52343800000,2011/7/2,37206.04297000000,50
57116,5640_0462_1_1,37.38437500000,140.52656300000,2011/7/2,36945.41797000000,50
57101,5640_0460_2_1,37.38437500000,140.50781300000,2011/7/2,44290.73047000000,50
57103,5640_0460_2_3,37.38645800000,140.50781300000,2011/7/2,43074.03906000000,50
57151,5640_1007_1_1,37.41770800000,140.08906300000,2011/7/2,0.00000000000,10
57062,5640_0450_4_4,37.38229200000,140.51093800000,2011/7/2,43116.01953000000,10
57073,5640_0451_3_3,37.38229200000,140.51406300000,2011/7/2,43219.07031000000,10
57074,5640_0451_3_4,37.38229200000,140.51718800000,2011/7/2,41404.92969000000,10
57093,5640_0452_4_3,37.38229200000,140.53281300000,2011/7/2,36654.26563000000,10
57061,5640_0450_4_3,37.38229200000,140.50781300000,2011/7/2,45276.93359000000,20
57090,5640_0452_3_4,37.38229200000,140.52968800000,2011/7/2,36699.59766000000,10
57117,5640_0462_1_2,37.38437500000,140.52968800000,2011/7/2,37404.47266000000,10
57120,5640_0462_2_1,37.38437500000,140.53281300000,2011/7/2,37758.06250000000,10
57059,5640_0450_4_1,37.38020800000,140.50781300000,2011/7/2,45937.08984000000,50
57060,5640_0450_4_2,37.38020800000,140.51093800000,2011/7/2,43835.29297000000,50
57072,5640_0451_3_2,37.38020800000,140.51718800000,2011/7/2,41657.66797000000,10
57087,5640_0452_3_1,37.38020800000,140.52656300000,2011/7/2,36069.05859000000,70
57088,5640_0452_3_2,37.38020800000,140.52968800000,2011/7/2,35401.12891000000,50
57092,5640_0452_4_2,37.38020800000,140.53593800000,2011/7/2,34629.98828000000,10
57163,5640_1100_1_1,37.41770800000,140.12656300000,2011/7/2,0.00000000000,10
57164,5640_1100_1_2,37.41770800000,140.12968800000,2011/7/2,0.00000000000,10
57165,5640_1100_1_4,37.41979200000,140.12968800000,2011/7/2,0.00000000000,10
57166,5640_1100_2_1,37.41770800000,140.13281300000,2011/7/2,0.00000000000,10
57167,5640_1100_2_2,37.41770800000,140.13593800000,2011/7/2,0.00000000000,10
57168,5640_1100_2_3,37.41979200000,140.13281300000,2011/7/2,0.00000000000,10
57169,5640_1100_2_4,37.41979200000,140.13593800000,2011/7/2,0.00000000000,10
57170,5640_1100_4_1,37.42187500000,140.13281300000,2011/7/2,0.00000000000,10
57171,5640_1100_4_2,37.42187500000,140.13593800000,2011/7/2,0.00000000000,10
57172,5640_1100_4_4,37.42395800000,140.13593800000,2011/7/2,0.00000000000,10
57173,5640_1101_1_1,37.41770800000,140.13906300000,2011/7/2,0.00000000000,10
57174,5640_1101_1_2,37.41770800000,140.14218800000,2011/7/2,15019.15332000000,10
57175,5640_1101_1_3,37.41979200000,140.13906300000,2011/7/2,0.00000000000,10
57176,5640_1101_1_4,37.41979200000,140.14218800000,2011/7/2,15598.03711000000,10
57177,5640_1101_2_1,37.41770800000,140.14531300000,2011/7/2,20732.96484000000,10
57178,5640_1101_2_2,37.41770800000,140.14843800000,2011/7/2,23816.31250000000,10
57181,5640_1101_3_1,37.42187500000,140.13906300000,2011/7/2,10814.15918000000,10
57182,5640_1101_3_2,37.42187500000,140.14218800000,2011/7/2,16460.81250000000,10
57183,5640_1101_3_3,37.42395800000,140.13906300000,2011/7/2,12314.93945000000,10
57184,5640_1101_3_4,37.42395800000,140.14218800000,2011/7/2,17406.90039000000,10
57187,5640_1101_4_3,37.42395800000,140.14531300000,2011/7/2,21145.51953000000,10
57188,5640_1101_4_4,37.42395800000,140.14843800000,2011/7/2,23002.09570000000,10
57318,5640_1111_1_1,37.42604200000,140.13906300000,2011/7/2,15319.80664000000,10
57319,5640_1111_1_2,37.42604200000,140.14218800000,2011/7/2,18302.56250000000,10
57320,5640_1111_1_3,37.42812500000,140.13906300000,2011/7/2,17083.84375000000,10
57321,5640_1111_1_4,37.42812500000,140.14218800000,2011/7/2,18865.08008000000,10
57322,5640_1111_2_1,37.42604200000,140.14531300000,2011/7/2,21038.28125000000,10
57324,5640_1111_2_3,37.42812500000,140.14531300000,2011/7/2,20837.02539000000,10
57326,5640_1111_3_2,37.43020800000,140.14218800000,2011/7/2,18896.99414000000,10
57327,5640_1111_3_4,37.43229200000,140.14218800000,2011/7/2,19873.50781000000,10
57328,5640_1111_4_1,37.43020800000,140.14531300000,2011/7/2,20466.18359000000,10
57330,5640_1111_4_3,37.43229200000,140.14531300000,2011/7/2,20245.84570000000,10
57460,5640_1121_2_1,37.43437500000,140.14531300000,2011/7/2,20355.24609000000,10
57463,5640_1121_4_2,37.43854200000,140.14843800000,2011/7/2,16179.37695000000,10
57091,5640_0452_4_1,37.38020800000,140.53281300000,2011/7/2,35106.77734000000,20
57094,5640_0452_4_4,37.38229200000,140.53593800000,2011/7/2,35799.14063000000,20
57121,5640_0462_2_2,37.38437500000,140.53593800000,2011/7/2,36253.33984000000,20
57070,5640_0451_2_4,37.37812500000,140.52343800000,2011/7/2,35896.62891000000,20
57096,5640_0453_1_3,37.37812500000,140.53906300000,2011/7/2,34638.02734000000,20
57066,5640_0451_1_4,37.37812500000,140.51718800000,2011/7/2,40960.60547000000,50
57069,5640_0451_2_3,37.37812500000,140.52031300000,2011/7/2,38090.67969000000,50
57052,5640_0450_2_2,37.37604200000,140.51093800000,2011/7/2,46272.62109000000,50
57053,5640_0450_2_3,37.37812500000,140.50781300000,2011/7/2,46918.57031000000,50
57054,5640_0450_2_4,37.37812500000,140.51093800000,2011/7/2,47062.94922000000,50
57064,5640_0451_1_2,37.37604200000,140.51718800000,2011/7/2,40463.75781000000,70
57080,5640_0452_1_2,37.37604200000,140.52968800000,2011/7/2,33385.35547000000,20
57083,5640_0452_2_1,37.37604200000,140.53281300000,2011/7/2,32349.55664000000,10
57063,5640_0451_1_1,37.37604200000,140.51406300000,2011/7/2,42898.99219000000,10
57065,5640_0451_1_3,37.37812500000,140.51406300000,2011/7/2,43870.75391000000,20
57071,5640_0451_3_1,37.38020800000,140.51406300000,2011/7/2,43984.46094000000,20
57075,5640_0451_4_1,37.38020800000,140.52031300000,2011/7/2,38580.85156000000,20
57077,5640_0451_4_3,37.38229200000,140.52031300000,2011/7/2,39000.09375000000,20
57078,5640_0451_4_4,37.38229200000,140.52343800000,2011/7/2,37074.38672000000,20
57081,5640_0452_1_3,37.37812500000,140.52656300000,2011/7/2,35204.57031000000,20
57089,5640_0452_3_3,37.38229200000,140.52656300000,2011/7/2,36619.83594000000,20
57102,5640_0460_2_2,37.38437500000,140.51093800000,2011/7/2,41963.55078000000,20
57106,5640_0461_1_3,37.38645800000,140.51406300000,2011/7/2,41859.91797000000,20
57108,5640_0461_2_1,37.38437500000,140.52031300000,2011/7/2,39098.58203000000,20
57111,5640_0461_2_4,37.38645800000,140.52343800000,2011/7/2,37341.16016000000,20
57112,5640_0461_4_1,37.38854200000,140.52031300000,2011/7/2,38669.92188000000,20
57113,5640_0461_4_2,37.38854200000,140.52343800000,2011/7/2,37153.33984000000,20
57115,5640_0461_4_4,37.39062500000,140.52343800000,2011/7/2,36891.28516000000,20
57067,5640_0451_2_1,37.37604200000,140.52031300000,2011/7/2,37695.03516000000,10
56994,5640_0440_3_3,37.37395800000,140.50156300000,2011/7/2,49552.41797000000,10
57011,5640_0441_3_4,37.37395800000,140.51718800000,2011/7/2,39793.44531000000,20
57026,5640_0442_3_3,37.37395800000,140.52656300000,2011/7/2,34886.11719000000,10
57030,5640_0442_4_3,37.37395800000,140.53281300000,2011/7/2,33489.70313000000,20
56995,5640_0440_3_4,37.37395800000,140.50468800000,2011/7/2,45968.32031000000,20
56996,5640_0440_4_1,37.37187500000,140.50781300000,2011/7/2,39925.01172000000,20
56998,5640_0440_4_3,37.37395800000,140.50781300000,2011/7/2,43458.35547000000,20
57047,5640_0450_1_1,37.37604200000,140.50156300000,2011/7/2,51339.71094000000,20
57048,5640_0450_1_2,37.37604200000,140.50468800000,2011/7/2,47040.10938000000,20
57049,5640_0450_1_3,37.37812500000,140.50156300000,2011/7/2,51817.58984000000,20
57050,5640_0450_1_4,37.37812500000,140.50468800000,2011/7/2,48103.27734000000,20
57051,5640_0450_2_1,37.37604200000,140.50781300000,2011/7/2,45510.26953000000,20
57056,5640_0450_3_2,37.38020800000,140.50468800000,2011/7/2,48564.25000000000,20
57057,5640_0450_3_3,37.38229200000,140.50156300000,2011/7/2,52462.68750000000,20
57058,5640_0450_3_4,37.38229200000,140.50468800000,2011/7/2,48190.72266000000,20
57097,5640_0460_1_1,37.38437500000,140.50156300000,2011/7/2,53234.83984000000,20
57098,5640_0460_1_2,37.38437500000,140.50468800000,2011/7/2,47956.57031000000,20
57008,5640_0441_3_1,37.37187500000,140.51406300000,2011/7/2,39026.29688000000,20
57012,5640_0441_4_1,37.37187500000,140.52031300000,2011/7/2,37215.87891000000,10
56993,5640_0440_3_2,37.37187500000,140.50468800000,2011/7/2,44160.89453000000,50
56997,5640_0440_4_2,37.37187500000,140.51093800000,2011/7/2,38070.51563000000,20
56987,5640_0440_1_4,37.36979200000,140.50468800000,2011/7/2,43424.99609000000,10
57006,5640_0441_2_3,37.36979200000,140.52031300000,2011/7/2,37175.12891000000,10
56990,5640_0440_2_3,37.36979200000,140.50781300000,2011/7/2,39808.44141000000,50
56991,5640_0440_2_4,37.36979200000,140.51093800000,2011/7/2,38054.74219000000,50
56999,5640_0440_4_4,37.37395800000,140.51093800000,2011/7/2,42091.41016000000,50
57010,5640_0441_3_3,37.37395800000,140.51406300000,2011/7/2,41459.03125000000,50
57019,5640_0442_1_4,37.36979200000,140.52968800000,2011/7/2,34889.10938000000,20
57025,5640_0442_3_2,37.37187500000,140.52968800000,2011/7/2,34551.17188000000,20
56984,5640_0440_1_1,37.36770800000,140.50156300000,2011/7/2,47219.62109000000,10
56985,5640_0440_1_2,37.36770800000,140.50468800000,2011/7/2,43065.89063000000,50
56988,5640_0440_2_1,37.36770800000,140.50781300000,2011/7/2,39441.66797000000,50
57016,5640_0442_1_1,37.36770800000,140.52656300000,2011/7/2,35399.61719000000,70
57017,5640_0442_1_2,37.36770800000,140.52968800000,2011/7/2,35186.68359000000,10
57021,5640_0442_2_2,37.36770800000,140.53593800000,2011/7/2,36344.89063000000,10
57005,5640_0441_2_2,37.36770800000,140.52343800000,2011/7/2,35684.16406000000,50
56927,5640_0430_4_3,37.36562500000,140.50781300000,2011/7/2,40527.90234000000,10
56928,5640_0430_4_4,37.36562500000,140.51093800000,2011/7/2,40152.06250000000,20
56989,5640_0440_2_2,37.36770800000,140.51093800000,2011/7/2,38394.00000000000,20
56939,5640_0431_3_3,37.36562500000,140.51406300000,2011/7/2,39697.14453000000,10
56956,5640_0432_3_4,37.36562500000,140.52968800000,2011/7/2,35431.33984000000,10
56940,5640_0431_3_4,37.36562500000,140.51718800000,2011/7/2,38933.71875000000,10
56943,5640_0431_4_3,37.36562500000,140.52031300000,2011/7/2,37361.14844000000,50
56955,5640_0432_3_3,37.36562500000,140.52656300000,2011/7/2,35669.00781000000,10
56922,5640_0430_3_2,37.36354200000,140.50468800000,2011/7/2,42863.45703000000,20
56953,5640_0432_3_1,37.36354200000,140.52656300000,2011/7/2,35850.89063000000,20
56954,5640_0432_3_2,37.36354200000,140.52968800000,2011/7/2,35317.38672000000,20
56957,5640_0432_4_1,37.36354200000,140.53281300000,2011/7/2,36887.71484000000,20
56958,5640_0432_4_2,37.36354200000,140.53593800000,2011/7/2,38230.44141000000,10
56980,5640_0434_3_2,37.36354200000,140.55468800000,2011/7/2,45636.37891000000,60
56983,5640_0434_4_3,37.36562500000,140.55781300000,2011/7/2,43351.85156000000,60
56921,5640_0430_3_1,37.36354200000,140.50156300000,2011/7/2,45297.26563000000,20
56924,5640_0430_3_4,37.36562500000,140.50468800000,2011/7/2,42777.58203000000,50
56925,5640_0430_4_1,37.36354200000,140.50781300000,2011/7/2,41136.79297000000,50
56926,5640_0430_4_2,37.36354200000,140.51093800000,2011/7/2,41024.04688000000,50
56941,5640_0431_4_1,37.36354200000,140.52031300000,2011/7/2,37546.13281000000,20
56944,5640_0431_4_4,37.36562500000,140.52343800000,2011/7/2,35986.77734000000,20
57018,5640_0442_1_3,37.36979200000,140.52656300000,2011/7/2,35213.80078000000,20
56942,5640_0431_4_2,37.36354200000,140.52343800000,2011/7/2,36188.76563000000,70
56920,5640_0430_2_4,37.36145800000,140.51093800000,2011/7/2,42145.88672000000,100
56951,5640_0432_2_3,37.36145800000,140.53281300000,2011/7/2,36401.11328000000,20
56952,5640_0432_2_4,37.36145800000,140.53593800000,2011/7/2,37809.79688000000,100
56919,5640_0430_2_3,37.36145800000,140.50781300000,2011/7/2,42044.37891000000,20
56931,5640_0431_1_3,37.36145800000,140.51406300000,2011/7/2,41012.81641000000,50
56937,5640_0431_3_1,37.36354200000,140.51406300000,2011/7/2,40338.85938000000,50
56938,5640_0431_3_2,37.36354200000,140.51718800000,2011/7/2,39318.39453000000,50
57000,5640_0441_1_1,37.36770800000,140.51406300000,2011/7/2,38939.84766000000,50
57001,5640_0441_1_2,37.36770800000,140.51718800000,2011/7/2,38604.86328000000,50
57002,5640_0441_1_3,37.36979200000,140.51406300000,2011/7/2,38830.22266000000,50
57003,5640_0441_1_4,37.36979200000,140.51718800000,2011/7/2,38649.37500000000,50
57004,5640_0441_2_1,37.36770800000,140.52031300000,2011/7/2,37133.81250000000,50
57007,5640_0441_2_4,37.36979200000,140.52343800000,2011/7/2,35658.35156000000,50
57009,5640_0441_3_2,37.37187500000,140.51718800000,2011/7/2,38878.59375000000,50
57013,5640_0441_4_2,37.37187500000,140.52343800000,2011/7/2,35585.62891000000,50
57014,5640_0441_4_3,37.37395800000,140.52031300000,2011/7/2,37617.27734000000,50
57015,5640_0441_4_4,37.37395800000,140.52343800000,2011/7/2,35632.49219000000,50
57024,5640_0442_3_1,37.37187500000,140.52656300000,2011/7/2,35124.35547000000,50
